id,type,source,family,state,instructions,criteria,label
v2-gen-score-07-022,score,generated,証拠の最高到達段階,"""この調査固有の証拠段階表: 計測記録は段階1、第三者確認は段階2、監査記録は段階3、一次資料は段階4、口頭メモは段階5、署名済み文書は段階6。朝露で得られた証拠は監査記録、第三者確認。複数ある場合は最大の段階を使い、なければ0です。""",この調査の証拠段階を選んでください。,"[""証拠なしの段階0"", ""表に基づく最高証拠段階1"", ""表に基づく最高証拠段階2"", ""表に基づく最高証拠段階3"", ""表に基づく最高証拠段階4"", ""表に基づく最高証拠段階5"", ""表に基づく最高証拠段階6""]","""3"""
v2-gen-noul-11-027,noul,generated,参照関係の真偽,"""担当表: 星空は吉田、春風は大野。資料の関連先: ノートは春風、テープは星空。""",大野さんはノートが属する案件の担当者と言えますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-score-15-016,score,generated,軽重のある項目,"{""不備ごとの配点"": {""署名欠落"": 2, ""頁番号欠落"": 1, ""宛名不備"": 1, ""添付欠落"": 1, ""日付欠落"": 1, ""誤字"": 1, ""余白不備"": 1}, ""不備あり"": {""署名欠落"": false, ""頁番号欠落"": true, ""宛名不備"": true, ""添付欠落"": true, ""日付欠落"": false, ""誤字"": false, ""余白不備"": true}, ""上限"": 7}",配点の違いを反映した最終段階を選んでください。,"[""不備点の合計が0点"", ""不備点の合計が1点"", ""不備点の合計が2点"", ""不備点の合計が3点"", ""不備点の合計が4点"", ""不備点の合計が5点"", ""不備点の合計が6点"", ""不備点の合計が7点以上""]","""4"""
v2-gen-score-15-026,score,generated,軽重のある項目,"{""不備ごとの配点"": {""宛名不備"": 2, ""署名欠落"": 1, ""添付欠落"": 1}, ""不備あり"": {""宛名不備"": true, ""署名欠落"": false, ""添付欠落"": false}, ""上限"": 3}",見つかった不備の点数を合計し、上限を適用してください。,"[""不備点の合計が0点"", ""不備点の合計が1点"", ""不備点の合計が2点"", ""不備点の合計が3点以上""]","""2"""
v2-gen-noul-03-039,noul,generated,いずれかの条件,"""若葉の受付では受付確認票・紹介状・招待券のうち一つ以上があれば通れます。松本さん: 受付確認票はなし、紹介状はなし、招待券はなし。""",この人は受付基準を満たしていますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-score-12-033,score,generated,目標からの差,"{""案件"": ""春風"", ""目標数"": 9, ""実績数"": 7, ""採点"": ""差の絶対値。ただし3以上は段階3""}",示された上限を含め、実績のずれを段階に変換してください。,"[""目標との差が0個"", ""目標との差が1個"", ""目標との差が2個"", ""目標との差が3個以上""]","""2"""
v2-gen-noul-10-023,noul,generated,条件付き義務,"{""規則"": ""追加申請なら控えの交付が必要。それ以外では義務なし"", ""条件に該当"": true, ""必要処置を実施"": false}",この案件は記載された義務のルールに違反していませんか。違反がなければはいです。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-noul-12-009,noul,generated,記録と主張の照合,"{""施設"": ""星空"", ""入口ごとの現在の確定記録"": {""北口"": ""完全に閉じている"", ""南口"": ""完全に閉じている"", ""東口"": ""完全に閉じている"", ""西口"": ""4分の1だけ開いている"", ""裏口"": ""完全に開いている"", ""搬入口"": ""完全に閉じている""}, ""判定資料"": ""現在の確定記録のみ""}",いま西口が完全に開いているという判断は正しいですか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-choice-15-007,choice,generated,文章内の順序参照,"{""会議"": ""星空"", ""発表順"": [""佐藤"", ""森""]}",紹介された順番で1人目に発表する人は誰ですか。,"{""佐藤"": ""佐藤さん"", ""森"": ""森さん""}","""佐藤"""
v2-gen-choice-06-006,choice,generated,時間枠の包含,"""部屋の連続利用可能時間: 赤室は14時から16時まで、青室は11時から13時まで、白室は14時から15時まで、紫室は14時から16時まで、黄室は13時から15時まで、茶室は14時から16時まで。会議は13時開始、14時終了です。""",会議時間の一部だけでなく全体を含む空き時間を持つ部屋を答えてください。端の一致は可です。,"{""白"": ""白室"", ""紫"": ""紫室"", ""茶"": ""茶室"", ""赤"": ""赤室"", ""青"": ""青室"", ""黄"": ""黄室""}","""黄"""
v2-gen-choice-12-027,choice,generated,条件付き不足書類,"{""確認優先順"": [""申込書"", ""承認書"", ""委任状""], ""代理申請だけに必要"": ""承認書"", ""代理申請"": true, ""提出済み"": [""申込書""]}",申請区分に応じて必要書類を確認し、最優先で追加提出を求めるものを答えてください。なければ追加不要です。,"{""委任状"": ""委任状"", ""承認書"": ""承認書"", ""申込書"": ""申込書"", ""追加不要"": ""必要書類はすべて提出済み""}","""承認書"""
v2-gen-score-05-038,score,generated,緊急条件の加点,"{""案件"": ""木漏れ日"", ""基本優先度"": 1, ""締切までの残り時間"": 11, ""規則"": ""残り8時間以内なら1加点、それより長ければ0加点。上限7""}",締切までの時間による条件を反映した段階を答えてください。,"[""最終優先度0"", ""最終優先度1"", ""最終優先度2"", ""最終優先度3"", ""最終優先度4"", ""最終優先度5"", ""最終優先度6"", ""最終優先度7""]","""1"""
v2-gen-score-08-001,score,generated,要件への一致数,"""注文要件: 配送=宅配、色=赤、包装=箱、印字=なし、素材=布、サイズ=小。提案品: 配送=店頭、色=白、包装=なし、印字=あり、素材=木、サイズ=中。""",各属性の完全一致を一点として採点してください。,"[""一致した要件が0項目"", ""一致した要件が1項目"", ""一致した要件が2項目"", ""一致した要件が3項目"", ""一致した要件が4項目"", ""一致した要件が5項目"", ""一致した要件が6項目""]","""0"""
v2-gen-noul-07-020,noul,generated,識別文字列の完全一致,"""商品ラベルの管理コードは「GH7-D」、注文票の管理コードは「GH7-A」です。照合では大文字と小文字、記号の違いも区別します。""",指定された照合規則で一致と判定できますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-choice-02-026,choice,generated,条件と優先例外,"{""規則"": ""会員かつ7個以上なら優待。ただし予約品は常に通常"", ""会員"": true, ""購入数"": 7, ""予約品"": false}",会計時の区分を一つ決めてください。,"{""優待"": ""優待の扱い"", ""通常"": ""通常の扱い""}","""優待"""
v2-gen-choice-09-023,choice,generated,利用可能集合の差,"{""利用可能品"": [""箱"", ""袋"", ""用紙""], ""予約済み品"": [""箱"", ""テープ"", ""袋""]}",予約済みを利用可能一覧から除いたとき、残る品を答えてください。,"{""テープ"": ""テープ"", ""用紙"": ""用紙"", ""箱"": ""箱"", ""袋"": ""袋""}","""用紙"""
v2-gen-noul-10-029,noul,generated,条件付き義務,"""規則: 代理申請のときだけ控えの交付が必須です。それ以外の場合にはこの義務はなく、実施していても構いません。今回の案件は代理申請に該当で、控えの交付は未実施です。""",この記録は規則を守っていますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-score-04-022,score,generated,独立チェックの合計,"""夕凪資料の点検: 宛先ありは満たす、添付ありは満たす、管理番号ありは満たす、日付ありは満たす。各項目は一つずつ数えます。""",合格した項目数に対応する段階を答えてください。,"[""満たした項目が0個"", ""満たした項目が1個"", ""満たした項目が2個"", ""満たした項目が3個"", ""満たした項目が4個""]","""4"""
v2-gen-score-01-037,score,generated,件数の段階境界,"{""案件"": ""白波"", ""計数対象"": ""検品で見つかった不備"", ""件数"": 10, ""処理済みを除外"": true}",現在の件数を指定の段階基準に当てはめてください。,"[""対象件数が5件未満"", ""対象件数が5件以上、10件未満"", ""対象件数が10件以上""]","""2"""
v2-gen-noul-13-006,noul,generated,範囲の開閉境界,"""灯台の受付数は、2個より多い、かつ7個未満の場合に限り適合です。今回の数は2個です。""",指定された範囲条件を満たしていますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-score-15-022,score,generated,軽重のある項目,"{""不備ごとの配点"": {""署名欠落"": 2, ""日付欠落"": 1, ""頁番号欠落"": 1, ""余白不備"": 1, ""添付欠落"": 1, ""宛名不備"": 1}, ""不備あり"": {""署名欠落"": false, ""日付欠落"": false, ""頁番号欠落"": true, ""余白不備"": true, ""添付欠落"": false, ""宛名不備"": true}, ""上限"": 6}",項目数ではなく指定された点数で評価してください。,"[""不備点の合計が0点"", ""不備点の合計が1点"", ""不備点の合計が2点"", ""不備点の合計が3点"", ""不備点の合計が4点"", ""不備点の合計が5点"", ""不備点の合計が6点以上""]","""3"""
v2-gen-choice-15-043,choice,generated,文章内の順序参照,"""水面会議では、発表者を発表順に「遠藤、中村、吉田」と紹介しました。同じ人の再登場はありません。""",発表順の先頭から1番目にいる人を答えてください。,"{""中村"": ""中村さん"", ""吉田"": ""吉田さん"", ""遠藤"": ""遠藤さん""}","""遠藤"""
v2-gen-choice-11-036,choice,generated,小数量の比較,"""入出庫記録: 袋は在庫3個、そのうち予約0個、名札は在庫15個、そのうち予約4個、封筒は在庫12個、そのうち予約2個、付箋は在庫0個、そのうち予約0個、冊子は在庫8個、そのうち予約3個。予約分は自由在庫に含めません。""",今使える個数が最も多い品を答えてください。,"{""付箋"": ""付箋"", ""冊子"": ""冊子"", ""名札"": ""名札"", ""封筒"": ""封筒"", ""袋"": ""袋""}","""名札"""
v2-gen-choice-11-032,choice,generated,小数量の比較,"""入出庫記録: シールは在庫4個、そのうち予約4個、名札は在庫7個、そのうち予約4個、ファイルは在庫2個、そのうち予約1個、封筒は在庫8個、そのうち予約2個。予約分は自由在庫に含めません。""",今使える個数が最も多い品を答えてください。,"{""シール"": ""シール"", ""ファイル"": ""ファイル"", ""名札"": ""名札"", ""封筒"": ""封筒""}","""封筒"""
v2-gen-noul-14-005,noul,generated,予定時間の重なり,"""石田さんの予定: 白波会議は10時から13時、面談は5時から8時。終了と次の開始が同時刻の場合は重複とは扱いません。""",二つの予定の時間は重なっていますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-noul-03-015,noul,generated,いずれかの条件,"{""いずれか一つ以上必要"": [""引換券"", ""入場証"", ""紹介状"", ""事前予約票""], ""所持状況"": {""引換券"": false, ""入場証"": false, ""紹介状"": false, ""事前予約票"": false}, ""対象"": ""高橋""}",少なくとも一つの必要条件が成立していますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-noul-14-020,noul,generated,予定時間の重なり,"{""対象者"": ""加藤"", ""会議"": [11, 13], ""面談"": [12, 15], ""規則"": ""終了時刻と開始時刻が一致するだけなら重複なし""}",二つの予定の時間は重なっていますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-noul-08-012,noul,generated,集合と否定所属,"{""催し"": ""夕凪"", ""完全な参加者名簿"": [""中村"", ""遠藤"", ""森"", ""大野"", ""松本""], ""補足"": ""名前のない人は参加者ではない""}",『山田さんは参加者ではない』という記述は正しいですか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-noul-11-036,noul,generated,参照関係の真偽,"{""案件担当"": {""若葉"": ""松本"", ""春風"": ""上田""}, ""資料関連先"": {""箱"": ""若葉"", ""カード"": ""春風""}}",カードの関連先を担当表で引くと松本さんになりますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-score-15-017,score,generated,軽重のある項目,"{""不備ごとの配点"": {""余白不備"": 2, ""日付欠落"": 1}, ""不備あり"": {""余白不備"": true, ""日付欠落"": false}, ""上限"": 1}",項目数ではなく指定された点数で評価してください。,"[""不備点の合計が0点"", ""不備点の合計が1点以上""]","""1"""
v2-gen-noul-06-038,noul,generated,更新後の状態,"{""対象"": ""木漏れ日"", ""更新記録"": [{""時刻"": 9, ""状態"": ""空席あり""}, {""時刻"": 14, ""状態"": ""満席""}, {""時刻"": 17, ""状態"": ""停止中""}, {""時刻"": 10, ""状態"": ""空席あり""}], ""規則"": ""最新時刻の記録が有効""}",現在の状態は「停止中」ですか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-noul-07-038,noul,generated,識別文字列の完全一致,"""商品ラベルの管理コードは「GH3-B」、注文票の管理コードは「GH3_B」です。照合では大文字と小文字、記号の違いも区別します。""",同一コードとして扱ってよいですか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-noul-11-045,noul,generated,参照関係の真偽,"{""案件担当"": {""草原"": ""森"", ""若葉"": ""渡辺"", ""星空"": ""佐藤"", ""青空"": ""吉田"", ""灯台"": ""遠藤""}, ""資料関連先"": {""シール"": ""灯台"", ""ペン"": ""若葉"", ""名札"": ""青空"", ""ノート"": ""星空"", ""袋"": ""草原""}}",ノートに関連する案件の担当は佐藤さんですか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-noul-12-027,noul,generated,記録と主張の照合,"{""施設"": ""草原"", ""入口ごとの現在の確定記録"": {""北口"": ""4分の1だけ開いている"", ""南口"": ""4分の1だけ開いている"", ""東口"": ""完全に開いている"", ""西口"": ""4分の1だけ開いている"", ""裏口"": ""完全に閉じている"", ""搬入口"": ""半分だけ開いている""}, ""判定資料"": ""現在の確定記録のみ""}",確定情報から、西口は完全に閉じていると言えますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-noul-08-049,noul,generated,集合と否定所属,"""山道の参加者名簿は石田、大野、渡辺、森です。この名簿は完全で、記載のない人は参加者ではありません。""",佐藤さんは参加者であると言えますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-noul-05-006,noul,generated,締切の境界,"""水面の提出は16時ちょうどまで受け付け、同時刻の提出も有効です。林さんの提出記録は10時ちょうどです。""",時刻だけを基準に、この提出を有効と判定できますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-score-09-018,score,generated,例外による上限,"""検査合格状況: 記録は合格、表示は合格。合格項目一つにつき1点ですが、要再確認の印があれば上限1点に制限します。今回その印はありません。""",単純な合格数ではなく、上限ルール適用後の点数を求めてください。,"[""最終点0点"", ""最終点1点"", ""最終点2点""]","""2"""
v2-gen-choice-03-004,choice,generated,最終更新,"{""案件"": ""若葉"", ""更新記録"": [{""時"": 13, ""状態"": ""保留""}, {""時"": 14, ""状態"": ""確認中""}, {""時"": 11, ""状態"": ""取消""}, {""時"": 8, ""状態"": ""確認中""}]}",記載順ではなく更新時刻を比べ、最新の状態を選んでください。,"{""保留"": ""保留"", ""取消"": ""取消"", ""差戻し"": ""差戻し"", ""発送済み"": ""発送済み"", ""確認中"": ""確認中""}","""確認中"""
v2-gen-score-11-033,score,generated,時刻順の評価更新,"{""案件"": ""白波"", ""評価更新"": [{""時刻"": 17, ""段階"": 0}, {""時刻"": 21, ""段階"": 3}, {""時刻"": 7, ""段階"": 1}, {""時刻"": 20, ""段階"": 2}, {""時刻"": 8, ""段階"": 1}], ""採用規則"": ""最新時刻だけを採用""}",最後に更新された有効な段階はいくつですか。,"[""評価段階0"", ""評価段階1"", ""評価段階2"", ""評価段階3""]","""3"""
v2-gen-choice-11-029,choice,generated,小数量の比較,"{""在庫"": [{""品名"": ""テープ"", ""総在庫"": 7, ""予約分"": 2}, {""品名"": ""ラベル"", ""総在庫"": 13, ""予約分"": 3}, {""品名"": ""ケース"", ""総在庫"": 11, ""予約分"": 0}, {""品名"": ""用紙"", ""総在庫"": 5, ""予約分"": 2}, {""品名"": ""クリップ"", ""総在庫"": 9, ""予約分"": 0}, {""品名"": ""箱"", ""総在庫"": 9, ""予約分"": 3}], ""自由在庫"": ""総在庫から予約分を引く""}",予約分を差し引いた残りが一番多いのはどれですか。,"{""クリップ"": ""クリップ"", ""ケース"": ""ケース"", ""テープ"": ""テープ"", ""ラベル"": ""ラベル"", ""用紙"": ""用紙"", ""箱"": ""箱""}","""ケース"""
v2-gen-noul-07-023,noul,generated,識別文字列の完全一致,"{""商品ラベル"": ""AB6-D"", ""注文票"": ""AB6-D"", ""照合規則"": ""大文字小文字と記号も含む完全一致""}",指定された照合規則で一致と判定できますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-choice-07-031,choice,generated,複数属性の制約,"{""在庫表"": [{""品名"": ""箱"", ""色"": ""茶"", ""素材"": ""樹脂"", ""在庫あり"": true}, {""品名"": ""シール"", ""色"": ""黄"", ""素材"": ""樹脂"", ""在庫あり"": false}, {""品名"": ""ノート"", ""色"": ""黄"", ""素材"": ""樹脂"", ""在庫あり"": true}, {""品名"": ""名札"", ""色"": ""黄"", ""素材"": ""紙"", ""在庫あり"": true}, {""品名"": ""用紙"", ""色"": ""黄"", ""素材"": ""樹脂"", ""在庫あり"": false}, {""品名"": ""ラベル"", ""色"": ""黄"", ""素材"": ""ガラス"", ""在庫あり"": true}, {""品名"": ""袋"", ""色"": ""黄"", ""素材"": ""ガラス"", ""在庫あり"": true}]}",必要条件は黄色、樹脂製、在庫ありの三つです。全部に合う品はどれですか。,"{""シール"": ""シール"", ""ノート"": ""ノート"", ""ラベル"": ""ラベル"", ""名札"": ""名札"", ""用紙"": ""用紙"", ""箱"": ""箱"", ""袋"": ""袋""}","""ノート"""
v2-gen-noul-11-013,noul,generated,参照関係の真偽,"""担当表: 白波は遠藤、春風は高橋、木漏れ日は上田。資料の関連先: 用紙は春風、冊子は木漏れ日、封筒は白波。""",遠藤さんは封筒が属する案件の担当者と言えますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-choice-08-017,choice,generated,改訂と例外の優先,"""通常品の貼付ラベルについて、連絡は古い順に「黒」「黄」でした。後の連絡が前の連絡を上書きします。ただし冷蔵品には連絡履歴に関係なく黄ラベルを貼ります。今回の荷物は通常品です。""",例外と改訂の順序を考慮して、使用する色はどれですか。,"{""黄"": ""黄ラベル"", ""黒"": ""黒ラベル""}","""黄"""
v2-gen-noul-14-037,noul,generated,予定時間の重なり,"{""対象者"": ""吉田"", ""会議"": [14, 18], ""面談"": [20, 21], ""規則"": ""終了時刻と開始時刻が一致するだけなら重複なし""}",同時に二つの予定に出席しなければならない時間がありますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-choice-04-004,choice,generated,参照先の担当,"{""案件担当"": {""春風"": ""林"", ""星空"": ""遠藤"", ""青空"": ""山田"", ""山道"": ""森""}, ""資料の所属案件"": {""ノート"": ""青空"", ""付箋"": ""星空"", ""冊子"": ""山道"", ""封筒"": ""春風""}, ""確認資料"": ""付箋""}",確認資料が属する案件の担当者を選んでください。,"{""山田"": ""山田さん"", ""林"": ""林さん"", ""森"": ""森さん"", ""遠藤"": ""遠藤さん""}","""遠藤"""
v2-gen-choice-01-033,choice,generated,問い合わせ経路,"{""分類表"": {""製品"": [""破損"", ""初期不良"", ""部品交換""], ""修理"": [""修理見積"", ""修理進捗"", ""保証修理""], ""配送"": [""届け先変更"", ""荷物の遅延"", ""追跡番号""], ""契約"": [""契約更新"", ""プラン変更"", ""解約手続き""]}, ""本文"": ""契約中のプランを変更したいです"", ""受付主題"": ""プラン変更""}",分類表に従い、この問い合わせを担当する窓口を一つ選んでください。,"{""修理"": ""修理の窓口"", ""契約"": ""契約の窓口"", ""製品"": ""製品の窓口"", ""配送"": ""配送の窓口""}","""契約"""
v2-gen-choice-03-010,choice,generated,最終更新,"""案件「灯台」の記録です。14時の更新: 承認。 13時の更新: 未着手。 18時の更新: 承認。 17時の更新: 承認。 20時の更新: 保留。""",記載順ではなく更新時刻を比べ、最新の状態を選んでください。,"{""保留"": ""保留"", ""取消"": ""取消"", ""受取済み"": ""受取済み"", ""差戻し"": ""差戻し"", ""承認"": ""承認"", ""未着手"": ""未着手"", ""発送済み"": ""発送済み""}","""保留"""
v2-gen-score-01-003,score,generated,件数の段階境界,"""星空で確認待ちの申請を数えたところ、現在4件でした。処理済みは数に含めていません。""",記録された数に対応する段階を選んでください。,"[""対象件数が5件未満"", ""対象件数が5件以上、10件未満"", ""対象件数が10件以上、15件未満"", ""対象件数が15件以上""]","""0"""
v2-gen-noul-14-007,noul,generated,予定時間の重なり,"{""対象者"": ""高橋"", ""会議"": [13, 17], ""面談"": [10, 11], ""規則"": ""終了時刻と開始時刻が一致するだけなら重複なし""}",指定された端点の扱いで予定の重複はありますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-score-11-029,score,generated,時刻順の評価更新,"{""案件"": ""白波"", ""評価更新"": [{""時刻"": 9, ""段階"": 1}, {""時刻"": 20, ""段階"": 4}, {""時刻"": 14, ""段階"": 1}], ""採用規則"": ""最新時刻だけを採用""}",最後に更新された有効な段階はいくつですか。,"[""評価段階0"", ""評価段階1"", ""評価段階2"", ""評価段階3"", ""評価段階4"", ""評価段階5"", ""評価段階6""]","""4"""
v2-gen-choice-14-046,choice,generated,二属性照合,"""展示品の札: 名札は緑色・紙製、用紙は赤色・金属製、付箋は赤色・木製、袋は青色・金属製、冊子は茶色・木製、ファイルは緑色・木製、クリップは茶色・樹脂製。探しているのは青色の金属製です。""",二つの指定を同時に満たす展示品はどれですか。,"{""クリップ"": ""クリップ"", ""ファイル"": ""ファイル"", ""付箋"": ""付箋"", ""冊子"": ""冊子"", ""名札"": ""名札"", ""用紙"": ""用紙"", ""袋"": ""袋""}","""袋"""
v2-gen-noul-15-012,noul,generated,出来事の前後関係,"{""担当者"": ""大野"", ""実施順"": [""伝票記入"", ""検品"", ""休憩"", ""報告"", ""棚への配置"", ""引継ぎ""], ""各作業の実施回数"": 1}",報告は検品より前に行われましたか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-choice-03-021,choice,generated,最終更新,"{""案件"": ""山道"", ""更新記録"": [{""時"": 20, ""状態"": ""受取済み""}, {""時"": 16, ""状態"": ""承認""}, {""時"": 11, ""状態"": ""保留""}, {""時"": 19, ""状態"": ""受取済み""}]}",最後の時刻の記録が有効です。現在の状態はどれですか。,"{""保留"": ""保留"", ""取消"": ""取消"", ""受取済み"": ""受取済み"", ""承認"": ""承認"", ""未着手"": ""未着手""}","""受取済み"""
v2-gen-choice-05-032,choice,generated,否定条件で選択,"""検品記録: 名札は封ありで濡れていない、ノートは封ありで濡れている、用紙は封ありで濡れていない、シールは封ありで濡れている、クリップは封ありで濡れていない、ファイルは封ありで濡れている、封筒は封なしで濡れていない。""",封がないもので、かつ濡れていない品を選んでください。,"{""クリップ"": ""クリップ"", ""シール"": ""シール"", ""ノート"": ""ノート"", ""ファイル"": ""ファイル"", ""名札"": ""名札"", ""封筒"": ""封筒"", ""用紙"": ""用紙""}","""封筒"""
v2-gen-choice-02-032,choice,generated,条件と優先例外,"""春風店では会員で購入数が8個以上なら優待扱いです。ただし予約品は購入数や会員資格にかかわらず通常扱いです。今回は14個、会員、通常在庫品です。""",会計時の区分を一つ決めてください。,"{""優待"": ""優待の扱い"", ""通常"": ""通常の扱い""}","""優待"""
v2-gen-noul-12-041,noul,generated,記録と主張の照合,"{""施設"": ""星空"", ""入口ごとの現在の確定記録"": {""北口"": ""4分の1だけ開いている"", ""南口"": ""完全に開いている"", ""東口"": ""4分の1だけ開いている"", ""西口"": ""完全に開いている"", ""裏口"": ""完全に閉じている"", ""搬入口"": ""4分の1だけ開いている""}, ""判定資料"": ""現在の確定記録のみ""}",『現在の北口は半分だけ開いている』という主張は確定記録と一致しますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-choice-03-023,choice,generated,最終更新,"""案件「朝露」の記録です。12時の更新: 保留。 17時の更新: 保留。 19時の更新: 発送済み。""",時刻が最も新しい更新に基づく状態を答えてください。,"{""保留"": ""保留"", ""取消"": ""取消"", ""受取済み"": ""受取済み"", ""差戻し"": ""差戻し"", ""承認"": ""承認"", ""未着手"": ""未着手"", ""発送済み"": ""発送済み"", ""確認中"": ""確認中""}","""発送済み"""
v2-gen-noul-08-008,noul,generated,集合と否定所属,"""灯台の参加者名簿は遠藤、青木です。この名簿は完全で、記載のない人は参加者ではありません。""",名簿に基づき、中村さんが参加者ではないという判断に同意できますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-choice-07-014,choice,generated,複数属性の制約,"""在庫表: ペンは白色・紙製・在庫あり、テープは黒色・紙製・在庫あり。""",今注文できる紙製の黒色の商品を答えてください。在庫なしは選べません。,"{""テープ"": ""テープ"", ""ペン"": ""ペン""}","""テープ"""
v2-gen-noul-11-035,noul,generated,参照関係の真偽,"""担当表: 山道は森、青空は吉田。資料の関連先: ノートは山道、ラベルは青空。""",ラベルに関連する案件の担当は吉田さんですか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-noul-07-029,noul,generated,識別文字列の完全一致,"{""商品ラベル"": ""PQ3-A"", ""注文票"": ""PQ3-A"", ""照合規則"": ""大文字小文字と記号も含む完全一致""}",二つの管理コードは完全一致していますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-noul-11-028,noul,generated,参照関係の真偽,"{""案件担当"": {""木漏れ日"": ""渡辺"", ""春風"": ""山田"", ""草原"": ""高橋"", ""夕凪"": ""林""}, ""資料関連先"": {""カード"": ""春風"", ""用紙"": ""木漏れ日"", ""ケース"": ""草原"", ""袋"": ""夕凪""}}",用紙の関連先を担当表で引くと林さんになりますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-noul-03-024,noul,generated,いずれかの条件,"""白波の受付では受付確認票・当日券・招待券・事前予約票のうち一つ以上があれば通れます。遠藤さん: 受付確認票はあり、当日券はあり、招待券はあり、事前予約票はあり。""",少なくとも一つの必要条件が成立していますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-noul-05-003,noul,generated,締切の境界,"{""受付規則"": ""12時より前だけ受け付け、12時ちょうどは無効"", ""提出者"": ""渡辺"", ""提出時刻"": 13}",この提出は時間条件を満たしていますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-score-12-014,score,generated,目標からの差,"""木漏れ日の目標数は14個、実績は15個です。多すぎても少なすぎても、目標から何個離れたかで評価します。差が5個以上なら最終段階5にまとめます。""",不足・超過の向きではなく差の大きさで評価してください。,"[""目標との差が0個"", ""目標との差が1個"", ""目標との差が2個"", ""目標との差が3個"", ""目標との差が4個"", ""目標との差が5個以上""]","""1"""
v2-gen-score-04-020,score,generated,独立チェックの合計,"{""資料"": ""朝露"", ""チェック項目"": {""管理番号あり"": false, ""添付あり"": false}, ""各項目の重み"": 1}",満たしたチェック項目の数を段階として選んでください。,"[""満たした項目が0個"", ""満たした項目が1個"", ""満たした項目が2個""]","""0"""
