id,type,source,family,state,instructions,criteria,label
gen-score-04-024,score,generated,独立チェックの合計,"""春風資料の点検: 日付ありは満たす、署名ありは満たさない、添付ありは満たす、承認印ありは満たさない、題名ありは満たす、宛先ありは満たさない。各項目は一つずつ数えます。""",合格した項目数に対応する段階を答えてください。,"[""満たした項目が0個"",""満たした項目が1個"",""満たした項目が2個"",""満たした項目が3個"",""満たした項目が4個"",""満たした項目が5個"",""満たした項目が6個""]",3
gen-noul-14-049,noul,generated,予定時間の重なり,"{""対象者"":""加藤"",""会議"":[11,13],""面談"":[8,11],""規則"":""終了時刻と開始時刻が一致するだけなら重複なし""}",指定された端点の扱いで予定の重複はありますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-noul-02-006,noul,generated,全条件の充足,"""春風の利用には会費支払い・講習受講がすべて必要です。上田さん: 会費支払いは完了、講習受講は完了。""",この人は記載された利用条件をすべて満たしていますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-choice-13-029,choice,generated,工程の依存順,"{""案件"":""灯台"",""工程順"":[""準備"",""実施"",""見積作成"",""報告""],""完了済み"":[""準備"",""実施"",""見積作成"",""報告""],""規則"":""順に実行し未完了工程を飛ばさない""}",まだ済んでいない最初の工程は何ですか。存在しない場合は完了です。,"{""実施"":""実施"",""完了"":""全工程が完了"",""準備"":""準備"",""見積作成"":""見積作成"",""報告"":""報告""}",完了
gen-score-01-005,score,generated,件数の段階境界,"""木漏れ日で未回答の質問を数えたところ、現在0件でした。処理済みは数に含めていません。""",現在の件数を指定の段階基準に当てはめてください。,"[""対象件数が1件未満"",""対象件数が1件以上、2件未満"",""対象件数が2件以上、3件未満"",""対象件数が3件以上、4件未満"",""対象件数が4件以上、5件未満"",""対象件数が5件以上""]",0
gen-choice-02-038,choice,generated,条件と優先例外,"""若葉店では会員で購入数が5個以上なら優待扱いです。ただし予約品は購入数や会員資格にかかわらず通常扱いです。今回は6個、非会員、予約品です。""",この購入に適用する扱いを選んでください。,"{""通常"":""通常の扱い"",""優待"":""優待の扱い""}",通常
gen-score-05-024,score,generated,緊急条件の加点,"{""案件"":""草原"",""基本優先度"":7,""締切までの残り時間"":12,""規則"":""残り2時間以内なら1加点、それより長ければ0加点。上限7""}",条件付き加点後の優先度を選んでください。,"[""最終優先度0"",""最終優先度1"",""最終優先度2"",""最終優先度3"",""最終優先度4"",""最終優先度5"",""最終優先度6"",""最終優先度7""]",7
gen-choice-04-019,choice,generated,参照先の担当,"{""案件担当"":{""山道"":""林"",""若葉"":""山田""},""資料の所属案件"":{""クリップ"":""山道"",""用紙"":""若葉""},""確認資料"":""用紙""}",確認する資料の案件を担当している人を答えてください。,"{""林"":""林さん"",""山田"":""山田さん""}",山田
gen-score-11-001,score,generated,時刻順の評価更新,"{""案件"":""草原"",""評価更新"":[{""時刻"":20,""段階"":0},{""時刻"":17,""段階"":4},{""時刻"":7,""段階"":2}],""採用規則"":""最新時刻だけを採用""}",最後に更新された有効な段階はいくつですか。,"[""評価段階0"",""評価段階1"",""評価段階2"",""評価段階3"",""評価段階4"",""評価段階5"",""評価段階6""]",0
gen-score-11-013,score,generated,時刻順の評価更新,"{""案件"":""星空"",""評価更新"":[{""時刻"":11,""段階"":4},{""時刻"":21,""段階"":2},{""時刻"":7,""段階"":4},{""時刻"":20,""段階"":0}],""採用規則"":""最新時刻だけを採用""}",最後に更新された有効な段階はいくつですか。,"[""評価段階0"",""評価段階1"",""評価段階2"",""評価段階3"",""評価段階4""]",2
gen-choice-06-003,choice,generated,時間枠の包含,"""部屋の連続利用可能時間: 白室は12時から16時まで、茶室は9時から14時まで、黄室は12時から16時まで。会議は11時開始、14時終了です。""",会議の全時間を連続して確保できる部屋を選んでください。開始・終了の一致は許可します。,"{""茶"":""茶室"",""黄"":""黄室"",""白"":""白室""}",茶
gen-noul-14-006,noul,generated,予定時間の重なり,"""石田さんの予定: 白波会議は10時から13時、面談は10時から11時。終了と次の開始が同時刻の場合は重複とは扱いません。""",指定された端点の扱いで予定の重複はありますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-choice-11-037,choice,generated,小数量の比較,"{""在庫"":[{""品名"":""袋"",""総在庫"":13,""予約分"":4},{""品名"":""箱"",""総在庫"":11,""予約分"":4},{""品名"":""ペン"",""総在庫"":11,""予約分"":3},{""品名"":""カード"",""総在庫"":11,""予約分"":1},{""品名"":""冊子"",""総在庫"":15,""予約分"":4}],""自由在庫"":""総在庫から予約分を引く""}",予約分を差し引いた残りが一番多いのはどれですか。,"{""箱"":""箱"",""冊子"":""冊子"",""カード"":""カード"",""ペン"":""ペン"",""袋"":""袋""}",冊子
gen-noul-13-005,noul,generated,範囲の開閉境界,"""灯台の受付数は、4個より多い、かつ10個以下の場合に限り適合です。今回の数は10個です。""",指定された範囲条件を満たしていますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-choice-07-046,choice,generated,複数属性の制約,"""在庫表: 袋は茶色・ガラス製・在庫あり、クリップは茶色・木製・在庫なし、カードは茶色・木製・在庫なし、封筒は茶色・木製・在庫あり、シールは紫色・木製・在庫あり。""",今注文できる木製の茶色の商品を答えてください。在庫なしは選べません。,"{""袋"":""袋"",""クリップ"":""クリップ"",""封筒"":""封筒"",""カード"":""カード"",""シール"":""シール""}",封筒
gen-noul-12-038,noul,generated,記録と主張の照合,"""若葉施設の入口について、いま確認した確定記録は北口は半分だけ開いている、南口は4分の1だけ開いている、東口は完全に開いている、西口は完全に閉じている、裏口は半分だけ開いている、搬入口は4分の1だけ開いているです。現在の判断にはこの確定記録だけを使います。""",『現在の南口は4分の1だけ開いている』という主張は確定記録と一致しますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-choice-01-022,choice,generated,問い合わせ経路,"{""分類表"":{""契約"":[""契約更新"",""プラン変更"",""解約手続き""],""店舗"":[""営業時間"",""店内設備"",""店舗の場所""],""製品"":[""破損"",""初期不良"",""部品交換""],""アカウント"":[""ログイン"",""パスワード"",""退会""],""請求"":[""二重請求"",""領収書"",""返金""]},""本文"":""お店は何時から何時まで開いていますか"",""受付主題"":""営業時間""}",分類表に従い、この問い合わせを担当する窓口を一つ選んでください。,"{""契約"":""契約の窓口"",""店舗"":""店舗の窓口"",""請求"":""請求の窓口"",""製品"":""製品の窓口"",""アカウント"":""アカウントの窓口""}",店舗
gen-noul-09-006,noul,generated,重複を除いた件数,"""灯台棚で読み取った品名はラベル、封筒、ファイル、ファイル、シールでした。同じ品名の繰り返しは一種類として数えます。""",異なる品名だけ数えると6種類以上ですか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-noul-05-009,noul,generated,締切の境界,"""草原の提出は16時より前だけ受け付け、16時ちょうどは無効です。林さんの提出記録は19時ちょうどです。""",記録された提出時刻は締切内ですか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-noul-04-012,noul,generated,例外の優先,"{""許可条件"":""本人確認済み"",""優先禁止条件"":""登録凍結中"",""対象"":""石田"",""許可条件に該当"":true,""禁止条件に該当"":false}",この人は現在、利用可能ですか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-choice-07-037,choice,generated,複数属性の制約,"""在庫表: 用紙は黒色・金属製・在庫あり、冊子は黄色・木製・在庫あり、袋は黄色・金属製・在庫あり。""",必要条件は黄色、金属製、在庫ありの三つです。全部に合う品はどれですか。,"{""用紙"":""用紙"",""冊子"":""冊子"",""袋"":""袋""}",袋
gen-score-10-014,score,generated,不足の段階,"""灯台申請で必要なものは添付図、承認書、受領票、申込書、同意書。届いたものはなしです。必要一覧にない書類は不足を埋めません。""",未提出の必要書類はいくつの段階ですか。,"[""不足が0種類"",""不足が1種類"",""不足が2種類"",""不足が3種類"",""不足が4種類"",""不足が5種類""]",5
gen-noul-06-023,noul,generated,更新後の状態,"""山道の状態記録: 8時には受付中、15時には点検中、14時には満席、13時には停止中、12時には満席。時刻が新しい記録が古い記録を上書きします。""",最後の更新を適用すると、状態は「満席」になっていますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-score-02-004,score,generated,記述の満足段階,"""吉田さんは灯台の体験について「惜しい点があり、少し不満だった」と回答しました。追加の発言はありません。""",感想に明示された評価を尺度へ対応づけてください。,"[""強い不満"",""やや不満"",""どちらでもない"",""満足"",""強い満足"",""最高の満足""]",1
gen-noul-14-035,noul,generated,予定時間の重なり,"""吉田さんの予定: 青空会議は12時から14時、面談は7時から10時。終了と次の開始が同時刻の場合は重複とは扱いません。""",指定された端点の扱いで予定の重複はありますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-score-04-027,score,generated,独立チェックの合計,"{""資料"":""木漏れ日"",""チェック項目"":{""宛先あり"":true,""日付あり"":false},""各項目の重み"":1}",条件を満たした項目を一つ一点として集計してください。,"[""満たした項目が0個"",""満たした項目が1個"",""満たした項目が2個""]",1
gen-noul-06-002,noul,generated,更新後の状態,"""夕凪の状態記録: 21時には使用可能、12時には使用可能、15時には点検中。時刻が新しい記録が古い記録を上書きします。""",現在の状態は「使用可能」ですか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-choice-15-036,choice,generated,文章内の順序参照,"""星空会議では、発表者を発表順に「木村、渡辺、山田」と紹介しました。同じ人の再登場はありません。""",紹介された順番で2人目に発表する人は誰ですか。,"{""渡辺"":""渡辺さん"",""山田"":""山田さん"",""木村"":""木村さん""}",渡辺
gen-choice-14-031,choice,generated,二属性照合,"""展示品の札: ファイルは黒色・ガラス製、袋は白色・布製、名札は紫色・樹脂製、ペンは白色・木製。探しているのは白色の木製です。""",色だけ・素材だけの一致では足りません。該当品を答えてください。,"{""ペン"":""ペン"",""ファイル"":""ファイル"",""袋"":""袋"",""名札"":""名札""}",ペン
gen-score-02-045,score,generated,記述の満足段階,"""石田さんは白波の体験について「とても良い結果で、強い満足がある」と回答しました。追加の発言はありません。""",感想に明示された評価を尺度へ対応づけてください。,"[""強い不満"",""不満"",""どちらでもない"",""強い満足"",""最高の満足""]",3
gen-choice-09-034,choice,generated,利用可能集合の差,"{""利用可能品"":[""付箋"",""ラベル""],""予約済み品"":[""袋"",""ラベル""]}",予約済みを利用可能一覧から除いたとき、残る品を答えてください。,"{""ラベル"":""ラベル"",""袋"":""袋"",""付箋"":""付箋"",""クリップ"":""クリップ"",""テープ"":""テープ""}",付箋
gen-noul-02-008,noul,generated,全条件の充足,"{""すべて必要な条件"":[""同意書提出"",""会費支払い"",""本人確認"",""講習受講""],""対象"":""高橋"",""完了状況"":{""同意書提出"":true,""会費支払い"":true,""本人確認"":true,""講習受講"":true}}",この人は記載された利用条件をすべて満たしていますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-choice-10-028,choice,generated,不在時の代理,"""担当者: 白波は林、木漏れ日は高橋、春風は大野、草原は木村、水面は松本、灯台は中村、星空は山田、山道は石田。代理者: 林の代理は高橋、高橋の代理は大野、大野の代理は木村、木村の代理は松本、松本の代理は中村、中村の代理は山田、山田の代理は石田、石田の代理は林。本日の不在者は林、高橋、石田、木村、中村、山田、大野。問い合わせ先の案件は灯台です。代理への振替は一回だけ行い、その先の不在は判定しません。""",一回だけの代理振替を適用した後の宛先を答えてください。,"{""松本"":""松本さん"",""木村"":""木村さん"",""山田"":""山田さん"",""林"":""林さん"",""大野"":""大野さん"",""石田"":""石田さん"",""中村"":""中村さん"",""高橋"":""高橋さん""}",山田
gen-noul-12-044,noul,generated,記録と主張の照合,"""朝露施設の入口について、いま確認した確定記録は北口は完全に開いている、南口は完全に開いている、東口は完全に閉じている、西口は完全に閉じている、裏口は半分だけ開いている、搬入口は半分だけ開いているです。現在の判断にはこの確定記録だけを使います。""",『現在の南口は完全に開いている』という主張は確定記録と一致しますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-choice-04-010,choice,generated,参照先の担当,"{""案件担当"":{""星空"":""山田"",""青空"":""青木"",""若葉"":""石田"",""灯台"":""加藤"",""春風"":""林"",""山道"":""松本""},""資料の所属案件"":{""名札"":""若葉"",""ケース"":""山道"",""ラベル"":""青空"",""クリップ"":""春風"",""カード"":""灯台"",""用紙"":""星空""},""確認資料"":""名札""}",確認する資料の案件を担当している人を答えてください。,"{""加藤"":""加藤さん"",""松本"":""松本さん"",""林"":""林さん"",""石田"":""石田さん"",""青木"":""青木さん"",""山田"":""山田さん""}",石田
gen-score-05-047,score,generated,緊急条件の加点,"{""案件"":""朝露"",""基本優先度"":2,""締切までの残り時間"":5,""規則"":""残り3時間以内なら1加点、それより長ければ0加点。上限2""}",条件付き加点後の優先度を選んでください。,"[""最終優先度0"",""最終優先度1"",""最終優先度2""]",2
gen-choice-12-008,choice,generated,条件付き不足書類,"""書類確認の優先順は本人確認票→受領票。本人確認票だけは代理申請の場合に限って必要で、それ以外は常に必要です。今回は代理申請。提出済みはなしです。""",申請区分に応じて必要書類を確認し、最優先で追加提出を求めるものを答えてください。なければ追加不要です。,"{""追加不要"":""必要書類はすべて提出済み"",""本人確認票"":""本人確認票"",""受領票"":""受領票""}",本人確認票
gen-score-14-009,score,generated,参照表の順序尺度,"""今回の検査用の対応表: 黄印は段階0、茶印は段階1、紫印は段階2、白印は段階3、赤印は段階4、青印は段階5、黒印は段階6、緑印は段階7。白波の確定検査票には赤印が付いています。色に一般的な良し悪しは仮定しません。""",一般常識ではなく示された表に従って段階を答えてください。,"[""表による段階0"",""表による段階1"",""表による段階2"",""表による段階3"",""表による段階4"",""表による段階5"",""表による段階6"",""表による段階7""]",4
gen-score-08-046,score,generated,要件への一致数,"""注文要件: 色=白、印字=なし。提案品: 色=白、印字=なし。""",各属性の完全一致を一点として採点してください。,"[""一致した要件が0項目"",""一致した要件が1項目"",""一致した要件が2項目""]",2
gen-noul-01-044,noul,generated,事実と否定質問,"{""対象者"":""森"",""項目"":""予約変更を実施"",""実施済み"":false}",記録上、森さんは予約変更を実施していないと言えますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-choice-08-004,choice,generated,改訂と例外の優先,"{""通常品ラベルの改訂・古い順"":[""黄"",""赤"",""黒""],""優先例外"":""冷蔵品は黄"",""荷物"":""通常品"",""規則"":""後の改訂が前を上書きする""}",今回適用されるラベルを一つ決めてください。,"{""黄"":""黄ラベル"",""青"":""青ラベル"",""緑"":""緑ラベル"",""赤"":""赤ラベル"",""白"":""白ラベル"",""黒"":""黒ラベル"",""茶"":""茶ラベル""}",黒
gen-score-04-018,score,generated,独立チェックの合計,"""若葉資料の点検: 日付ありは満たす、添付ありは満たす、宛先ありは満たす、ページ番号ありは満たす、承認印ありは満たす、題名ありは満たす、署名ありは満たす。各項目は一つずつ数えます。""",合格した項目数に対応する段階を答えてください。,"[""満たした項目が0個"",""満たした項目が1個"",""満たした項目が2個"",""満たした項目が3個"",""満たした項目が4個"",""満たした項目が5個"",""満たした項目が6個"",""満たした項目が7個""]",7
gen-choice-01-050,choice,generated,問い合わせ経路,"{""分類表"":{""アカウント"":[""ログイン"",""パスワード"",""退会""],""店舗"":[""営業時間"",""店内設備"",""店舗の場所""]},""本文"":""お店がどこにあるか知りたいです"",""受付主題"":""店舗の場所""}",記録された主題を扱う転送先はどこですか。,"{""店舗"":""店舗の窓口"",""アカウント"":""アカウントの窓口""}",店舗
gen-noul-09-001,noul,generated,重複を除いた件数,"{""棚"":""夕凪"",""読み取り品名"":[""袋"",""箱"",""名札"",""カード"",""付箋"",""箱"",""カード"",""シール"",""ノート"",""ノート"",""冊子"",""カード""],""数え方"":""同一品名の重複を除く""}",重複を除いた種類数は2以上という条件を満たしますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-noul-12-019,noul,generated,記録と主張の照合,"{""施設"":""朝露"",""入口ごとの現在の確定記録"":{""北口"":""完全に閉じている"",""南口"":""完全に閉じている"",""東口"":""4分の1だけ開いている"",""西口"":""完全に閉じている"",""裏口"":""半分だけ開いている"",""搬入口"":""完全に開いている""},""判定資料"":""現在の確定記録のみ""}",いま裏口が完全に閉じているという判断は正しいですか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-score-08-031,score,generated,要件への一致数,"{""注文要件"":{""配送"":""店頭""},""提案品"":{""配送"":""宅配""}}",注文要件と一致している属性の数を段階として選んでください。,"[""一致した要件が0項目"",""一致した要件が1項目""]",0
gen-choice-09-013,choice,generated,利用可能集合の差,"""貸出台帳で利用可能と記録されている品はテープ。予約済みの品は封筒、クリップです。""",予約済みを利用可能一覧から除いたとき、残る品を答えてください。,"{""テープ"":""テープ"",""封筒"":""封筒"",""クリップ"":""クリップ""}",テープ
gen-choice-13-047,choice,generated,工程の依存順,"{""案件"":""木漏れ日"",""工程順"":[""準備"",""承認"",""受付"",""実施"",""報告"",""内容確認""],""完了済み"":[""準備"",""承認"",""受付"",""実施"",""報告""],""規則"":""順に実行し未完了工程を飛ばさない""}",この作業を一段進めるときに着手する工程を答えてください。残りがなければ完了です。,"{""受付"":""受付"",""承認"":""承認"",""報告"":""報告"",""内容確認"":""内容確認"",""準備"":""準備"",""完了"":""全工程が完了"",""実施"":""実施""}",内容確認
gen-noul-08-045,noul,generated,集合と否定所属,"{""催し"":""木漏れ日"",""完全な参加者名簿"":[""木村"",""吉田"",""加藤"",""石田"",""大野""],""補足"":""名前のない人は参加者ではない""}",石田さんは参加者ではないと言えますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-choice-05-025,choice,generated,否定条件で選択,"""検品記録: カードは封ありで濡れている、クリップは封ありで濡れていない、テープは封なしで濡れていない、ラベルは封ありで濡れている、ファイルは封ありで濡れている。""",濡れた品は除外し、封がある品を一つ選んでください。,"{""ラベル"":""ラベル"",""ファイル"":""ファイル"",""カード"":""カード"",""クリップ"":""クリップ"",""テープ"":""テープ""}",クリップ
gen-score-07-030,score,generated,証拠の最高到達段階,"""この調査固有の証拠段階表: 第三者確認は段階1、担当者報告は段階2、監査記録は段階3、一次資料は段階4、口頭メモは段階5、写真記録は段階6、署名済み文書は段階7。灯台で得られた証拠は口頭メモ、一次資料、担当者報告、第三者確認、写真記録、監査記録。複数ある場合は最大の段階を使い、なければ0です。""",この調査の証拠段階を選んでください。,"[""証拠なしの段階0"",""表に基づく最高証拠段階1"",""表に基づく最高証拠段階2"",""表に基づく最高証拠段階3"",""表に基づく最高証拠段階4"",""表に基づく最高証拠段階5"",""表に基づく最高証拠段階6"",""表に基づく最高証拠段階7""]",6
gen-score-07-026,score,generated,証拠の最高到達段階,"{""調査"":""春風"",""この調査の証拠段階"":{""署名済み文書"":1,""一次資料"":2,""監査記録"":3},""得られた証拠"":[""一次資料"",""署名済み文書""],""集約規則"":""得られた段階の最大。証拠なしは0""}",この調査の証拠段階を選んでください。,"[""証拠なしの段階0"",""表に基づく最高証拠段階1"",""表に基づく最高証拠段階2"",""表に基づく最高証拠段階3""]",2
gen-choice-03-033,choice,generated,最終更新,"""案件「白波」の記録です。14時の更新: 確認中。 9時の更新: 未着手。 13時の更新: 保留。""",最後の時刻の記録が有効です。現在の状態はどれですか。,"{""確認中"":""確認中"",""保留"":""保留"",""取消"":""取消"",""未着手"":""未着手""}",確認中
gen-noul-08-020,noul,generated,集合と否定所属,"""白波の参加者名簿は上田、大野です。この名簿は完全で、記載のない人は参加者ではありません。""",高橋さんは参加者ではないと言えますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-noul-09-021,noul,generated,重複を除いた件数,"{""棚"":""白波"",""読み取り品名"":[""クリップ"",""テープ"",""袋"",""用紙"",""名札"",""箱"",""用紙"",""封筒"",""ラベル"",""用紙""],""数え方"":""同一品名の重複を除く""}",重複を除いた種類数は6以上という条件を満たしますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-score-03-041,score,generated,順番に進む工程,"{""案件"":""朝露"",""工程順"":[""準備""],""完了済み"":[],""着手中は完了に含めない"":true}",工程の完了状況を段階尺度で評価してください。,"[""完了した工程はまだない"",""先頭から1工程が完了（最後に完了したのは準備）""]",0
gen-score-02-005,score,generated,記述の満足段階,"""木村さんは星空の体験について「強い不満があり、受け入れられない」と回答しました。追加の発言はありません。""",発言の意味に最も合う満足段階を選んでください。,"[""強い不満"",""不満"",""やや不満"",""どちらでもない"",""満足"",""強い満足"",""最高の満足""]",0
gen-score-02-008,score,generated,記述の満足段階,"""加藤さんは灯台の体験について「良い結果で、満足している」と回答しました。追加の発言はありません。""",感想に明示された評価を尺度へ対応づけてください。,"[""強い不満"",""やや満足"",""満足""]",2
gen-noul-02-001,noul,generated,全条件の充足,"{""すべて必要な条件"":[""同意書提出"",""本人確認"",""事前登録""],""対象"":""加藤"",""完了状況"":{""同意書提出"":true,""本人確認"":false,""事前登録"":true}}",規則に照らし、この人の利用資格は成立しますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-noul-04-038,noul,generated,例外の優先,"""規則: 会員であれば灯台を利用できます。ただし登録凍結中なら利用できません。中村さんは会員に該当、登録凍結中に非該当です。""",例外を含む規則のもとで利用は許可されますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-noul-15-038,noul,generated,出来事の前後関係,"""青木さんの作業日誌は実施順に伝票記入→検品→引継ぎ→荷物受取→報告→電話連絡です。記載した各作業は一回ずつ実施しました。""",『報告が先、検品が後』という順序は正しいですか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-noul-14-039,noul,generated,予定時間の重なり,"""高橋さんの予定: 春風会議は15時から19時、面談は12時から15時。終了と次の開始が同時刻の場合は重複とは扱いません。""",指定された端点の扱いで予定の重複はありますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-choice-08-001,choice,generated,改訂と例外の優先,"""通常品の貼付ラベルについて、連絡は古い順に「青」「黒」「黄」でした。後の連絡が前の連絡を上書きします。ただし冷蔵品には連絡履歴に関係なく茶ラベルを貼ります。今回の荷物は冷蔵品です。""",この荷物に貼るラベルの色を選んでください。,"{""青"":""青ラベル"",""紫"":""紫ラベル"",""赤"":""赤ラベル"",""黄"":""黄ラベル"",""茶"":""茶ラベル"",""白"":""白ラベル"",""黒"":""黒ラベル""}",茶
gen-choice-01-012,choice,generated,問い合わせ経路,"""受付分類表は次のとおりです。請求窓口: 二重請求・領収書・返金 / 製品窓口: 破損・初期不良・部品交換 / アカウント窓口: ログイン・パスワード・退会 / 配送窓口: 届け先変更・荷物の遅延・追跡番号 / 店舗窓口: 営業時間・店内設備・店舗の場所 / 契約窓口: 契約更新・プラン変更・解約手続き。問い合わせ本文:「自分のアカウントにログインできません」。受付担当が付けた主題は「ログイン」です。""",記録された主題を扱う転送先はどこですか。,"{""店舗"":""店舗の窓口"",""請求"":""請求の窓口"",""アカウント"":""アカウントの窓口"",""製品"":""製品の窓口"",""配送"":""配送の窓口"",""契約"":""契約の窓口""}",アカウント
gen-noul-06-036,noul,generated,更新後の状態,"""朝露の状態記録: 17時には点検中、18時には点検中、14時には満席、9時には受付中、16時には満席。時刻が新しい記録が古い記録を上書きします。""",現在の状態は「点検中」ですか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-score-15-013,score,generated,軽重のある項目,"{""不備ごとの配点"":{""誤字"":2,""余白不備"":1,""宛名不備"":1,""添付欠落"":1},""不備あり"":{""誤字"":false,""余白不備"":false,""宛名不備"":false,""添付欠落"":false},""上限"":4}",見つかった不備の点数を合計し、上限を適用してください。,"[""不備点の合計が0点"",""不備点の合計が1点"",""不備点の合計が2点"",""不備点の合計が3点"",""不備点の合計が4点以上""]",0
gen-choice-06-004,choice,generated,時間枠の包含,"""部屋の連続利用可能時間: 茶室は12時から16時まで、赤室は10時から13時まで、黄室は9時から13時まで、青室は12時から16時まで、白室は10時から13時まで、黒室は10時から16時まで、紫室は9時から13時まで、緑室は10時から13時まで。会議は11時開始、14時終了です。""",会議時間の一部だけでなく全体を含む空き時間を持つ部屋を答えてください。端の一致は可です。,"{""緑"":""緑室"",""黄"":""黄室"",""紫"":""紫室"",""白"":""白室"",""赤"":""赤室"",""青"":""青室"",""黒"":""黒室"",""茶"":""茶室""}",黒
gen-choice-09-037,choice,generated,利用可能集合の差,"{""利用可能品"":[""名札"",""付箋"",""カード"",""ノート"",""クリップ"",""封筒""],""予約済み品"":[""付箋"",""カード"",""ノート"",""クリップ"",""名札""]}",今貸せるのは利用可能かつ未予約の品です。該当するものはどれですか。,"{""ノート"":""ノート"",""付箋"":""付箋"",""カード"":""カード"",""クリップ"":""クリップ"",""封筒"":""封筒"",""名札"":""名札""}",封筒
gen-score-07-020,score,generated,証拠の最高到達段階,"""この調査固有の証拠段階表: 担当者報告は段階1、監査記録は段階2、口頭メモは段階3、第三者確認は段階4。朝露で得られた証拠はなし。複数ある場合は最大の段階を使い、なければ0です。""",明示された段階表だけで証拠を評価してください。,"[""証拠なしの段階0"",""表に基づく最高証拠段階1"",""表に基づく最高証拠段階2"",""表に基づく最高証拠段階3"",""表に基づく最高証拠段階4""]",0
gen-choice-02-049,choice,generated,条件と優先例外,"""山道店では会員で購入数が6個以上なら優待扱いです。ただし予約品は購入数や会員資格にかかわらず通常扱いです。今回は4個、非会員、通常在庫品です。""",例外も踏まえて、今回の購入区分はどれですか。,"{""優待"":""優待の扱い"",""通常"":""通常の扱い""}",通常
gen-choice-08-011,choice,generated,改訂と例外の優先,"{""通常品ラベルの改訂・古い順"":[""赤"",""茶"",""白""],""優先例外"":""冷蔵品は白"",""荷物"":""通常品"",""規則"":""後の改訂が前を上書きする""}",今回適用されるラベルを一つ決めてください。,"{""黒"":""黒ラベル"",""黄"":""黄ラベル"",""紫"":""紫ラベル"",""青"":""青ラベル"",""茶"":""茶ラベル"",""赤"":""赤ラベル"",""白"":""白ラベル""}",白
gen-score-06-021,score,generated,約束時刻からの遅れ,"""春風便は7時到着の約束でした。実際の到着は同じ日の9時です。早着した場合の遅れは0時間とします。""",到着の遅れを段階基準で評価してください。,"[""遅れが1時間未満"",""遅れが1時間以上、2時間未満"",""遅れが2時間以上、3時間未満"",""遅れが3時間以上、4時間未満"",""遅れが4時間以上、5時間未満"",""遅れが5時間以上""]",2
gen-choice-05-026,choice,generated,否定条件で選択,"""検品記録: カードは封ありで濡れていない、クリップは封ありで濡れている、ペンは封ありで濡れている、冊子は封なしで濡れていない、封筒は封ありで濡れていない、テープは封なしで濡れている。""",封がないもので、かつ濡れていない品を選んでください。,"{""クリップ"":""クリップ"",""ペン"":""ペン"",""冊子"":""冊子"",""テープ"":""テープ"",""封筒"":""封筒"",""カード"":""カード""}",冊子
